240c1948491b81cfe40f84ea040a8f2a4966f101,73dc2daf110f,"(""s390/qeth: add TX multiqueue support for OSA devices"")"
be7594a424b4de7473b3d726635c3bf6aa19a86e,ba7af5ec5126,"(""scsi: ufs: export ufshcd_auto_hibern8_update for vendor usage"")"
09f4136c5d6b4c5144a965bd086009863d58ff08,3cf3227a21d1,"(""net: macsec: hardware offloading infrastructure"")"
6fc498bc82929ee23aa2f35a828c6178dfd3f823,c09440f7dcb3,"(""macsec: introduce IEEE 802.1AE driver"")"
ece0d7bd74615773268475b6b64d6f1ebbd4b4c6,a4cf0443c414,"(""smc: introduce SMC as an IB-client"")"
60380488e4e0b95e9e82aa68aa9705baa86de84c,74235a25c673,"(""[IPV6] addrconf: Fix IPv6 on tuntap tunnels"")"
60380488e4e0b95e9e82aa68aa9705baa86de84c,1666d49e1d41,"(""mld: do not remove mld souce list info when set link down"")"
e876ecc67db80dfdb8e237f71e5b43bb88ae549c,2d7580738345,"(""mm: memcontrol: consolidate cgroup socket tracking"")"
e876ecc67db80dfdb8e237f71e5b43bb88ae549c,d979a39d7242,"(""cgroup: duplicate cgroup reference when cloning sockets"")"
dcd6589b11d3b1e71f516a87a7b9646ed356b4c0,7caa47151ab2,"(""blkcg: implement blk-iocost"")"
aa202f1f56960c60e7befaa0f49c72b8fa11b0a8,ef557180447f,"(""workqueue: schedule WORK_CPU_UNBOUND work on wq_unbound_cpumask CPUs"")"
3747cd2efe7ecb9604972285ab3f60c96cb753a8,05c74778858d,"(""i2c: gpio: Add support for named gpios in DT"")"
bcf3588d8ed3517e6ffaf083f034812aee9dc8e2,af503716ac14,"(""i2c: core: report OF style module alias for devices registered via OF"")"
9be8bc4dd6177cf992b93b0bd014c4f611283896,21aa3983d619,"(""i2c: designware-pci: Switch over to MSI interrupts"")"
2d48ea0efb8887ebba3e3720bb5b738aced4e574,d8190dc63886,"(""iommu/vt-d: Enable DMA remapping after rmrr mapped"")"
04bbb97d1b732b2d197f103c5818f5c214a4cf81,9424693035a5,"(""i2c: i801: Create iTCO device on newer Intel PCHs"")"
a8015ded89ad740d21355470d41879c5bd82aab7,a556c76adc05,"(""net: mscc: Add initial Ocelot switch support"")"
a8015ded89ad740d21355470d41879c5bd82aab7,fa914e9c4d94,"(""net: mscc: ocelot: create a helper for changing the port MTU"")"
afe207d80a61e4d6e7cfa0611a4af46d0ba95628,e18b353f102e,"(""ipvlan: add cond_resched_rcu() while processing muticast backlog"")"
ce9a4186f9ac475c415ffd20348176a4ea366670,412ca1550cbe,"(""macvlan: Move broadcasts into a work queue"")"
e18b353f102e371580f3f01dd47567a25acc3c1d,ba35f8588f47,(“ipvlan: Defer multicast / broadcast processing to a work-queue”)
ad8192767c9f9cf97da57b9ffcea70fb100febef,2ad7bf363841,(“ipvlan: Initial check-in of the IPVLAN driver.”)
4b1bd9db078f7d5332c8601a2f5bd43cf0458fd4,e9117e5099ea,"(""sfc: Firmware-Assisted TSO version 2"")"
8d67743653dce5a0e7aa500fcccb237cde7ad88e,8019ad13ef7f,"(""futex: Fix inode life-time issue"")"
4d00fc477a2ce8b6d2b09fb34ef9fe9918e7d434,6474ace999edd,"(""ktest.pl: Powercycle the box on reboot if no connection can be made"")"
1cada2f307665e208a486d7ac2294ed9a6f74a6f,e35a6ae0eb3a,"(""pinctrl/msm: Setup GPIO chip in hierarchy"")"
d62e7fbea4951c124a24176da0c7bf3003ec53d4,f17d2f54d36d,"(""pinctrl: falcon: Add of_node_put() before return"")"
f98371476f36359da2285d1807b43e5b17fd18de,ae436fe81053,"(""pinctrl: ssbi-gpio: convert to hierarchical IRQ helpers in gpio core"")"
83f73c5bb7b9a9135173f0ba2b1aa00c06664ff9,1ec17dbd90f8,"(""inet_diag: fix reporting cgroup classid and fallback to priority"")"
b723bd933980f4956dabc8a8d84b3e83be8d094c,47dd7a540b8a0,"(""net: add support for STMicroelectronics Ethernet controllers."")"
17c25cafd4d3e74c83dce56b158843b19c40b414,95f5c64c3c13,"(""gre: Move utility functions to common headers"")"
17c25cafd4d3e74c83dce56b158843b19c40b414,c54419321455,"(""GRE: Refactor GRE tunneling code."")"
63aae7b17344d4b08a7d05cb07044de4c0f9dcc6,2ad7bf3638411,"(""ipvlan: Initial check-in of the IPVLAN driver"")"
805b13adde3964c78cba125a15527e88c19f87b3,c1e2148f8ecb,"(""io_uring: free fixed_file_data after RCU grace period"")"
b26ebfe12f34f372cf041c6f801fa49c3fb382c5,49cb2fc42ce4,"(""fork: extend clone3() to support setting a PID"")"
6ae4edab2fbf86ec92fbf0a8f0c60b857d90d50f,1ad6f58ea936,"(""virtio_balloon: Fix memory leaks on errors in virtballoon_probe()"")"
f5f6b95c72f7f8bb46eace8c5306c752d0133daa,f7728002c1c7,"(""virtio_ring: fix return code on DMA mapping fails"")"
f13f09a12cbd0c7b776e083c5d008b6c6a9c4e0b,cbeedb72b97a,"(""virtio_ring: allocate desc state for split ring separately"")"
286d3250c9d6437340203fb64938bea344729a0e,e14ab23dde12b80d,"(""efivars: efivar_entry API"")"
2b4eae95c7361e0a147b838715c8baa1380a428f,b1c0ec3599f4,"(""fscrypt: add FS_IOC_REMOVE_ENCRYPTION_KEY ioctl"")"
130ab8819d81bd96f1a71e8461a8f73edf1fbe82,73f2b940474d,"(""MIPS: CI20: DTS: Add I2C nodes"")"
e8d87a0b822d4b3d9a94a5da915f93aa1b674c93,73f2b940474d,"(""MIPS: CI20: DTS: Add I2C nodes"")"
e396ce5f4229388db5143fec0ec36af504bff12e,fbb39807e9ae,"(""ionic: support sr-iov operations"")"
b7469e83d2add567e4e0b063963db185f3167cea,1da177e4c3f4,"(""Linux-2.6.12-rc2"")"
513dc792d6060d5ef572e43852683097a8420f56,0aec4867dca14,"(""[PATCH] SVGATextMode fix"")"
d2334a91a3b01dce4f290b4536fcfa4b9e923a3d,a3f048b5424e,"(""dt: psci: Update DT bindings to support hierarchical PSCI states"")"
14ee09a05ed5b8b9121ca80958a06fdfc8c85d93,a3f048b5424e,"(""dt: psci: Update DT bindings to support hierarchical PSCI states"")"
6a42cefb25d8bdc1b391f4a53c78c32164eea2dd,d164385ec572,"(""netfilter: nat: add inet family nat support"")"
6d390e4b5d48ec03bb87e63cf0a2bff5f4e116da,16306a61d3b7,"(""fs/locks: always delete_block after waiting."")"
2b2e71fe657510a6f71aa16ef0309fa6bc20ab3d,3bc3206e1c0f,"(""serial: fsl_lpuart: Remove the alias node dependence"")"
0e28ed6c9df986e937e488ec2a0c35bd4bb2a0af,a659652f6169,"(""tty: serial: fsl_lpuart: drop EARLYCON_DECLARE"")"
35d4670aaec7206b5ef19c842ca33076bde562e4,33364d63c75d,"(""serdev: Add ACPI devices by ResourceSource field"")"
c87cbc1f007c4b46165f05ceca04e1973cda0b9c,cd02cf1aceea,"(""mm/hotplug: fix an imbalance with DEBUG_PAGEALLOC"")"
f649bd9dd5d5004543bbc3c50b829577b49f5d75,3b2323c2c1c4,"(""perf bench futex: Use cpumaps"")"
95dbf14b236f3147f716cd159bd29461916c610e,ee88f4ebe575,"(""ALSA: mips: Use managed buffer allocation"")"
2398e3991bda7caa6b112a6f650fbab92f732b91,d22f4988ffec,"(""mptcp: process MP_CAPABLE data option"")"
a3aefbfe45751bf7b338c181b97608e276b5bb73,118278f20aa8,"(""NFC: hci: Add pipes table to reference them with a tuple {gate, host}"")"
153031a301bb07194e9c37466cfce8eacb977621,c780e86dd48,"(""blktrace: Protect q->blk_trace with RCU"")"
68e1006f618e509fc7869259fe83ceec4a95dac3,22f48e24a23d,"(""net: hns3: add autoneg and change speed support for fibre port"")"
110a40dfb708fe940a3f3704d470e431c368d256,b5451d783ade,"(""slip: Move the SLIP drivers"")"
4ab50af63d2eb5da5c1571f8518948514f535782,0265d6e8ddb890,"(""xen/blkfront: limit allocated memory size to actual use case"")"
2f69a110e7bba3ec6bc089a2f736ca0941d887ed,060eabe8fbe726,"(""xenbus/backend: Protect xenbus callback with lock"")"
a754acc3e4bcf0b70f4356fc450fec72875762da,4f337faf1c55,"(""KVM: allow disabling -Werror"")"
1d305ba40eb8081ff21eeb8ca6ba5c70fd920934,eb014de4fd418,"(""netfilter: nf_tables: autoload modules from the abort path"")"
d78008de6103c708171baff9650a7862645d23b0,c9626a2cbdb2,"(""netfilter: nf_tables: add hardware offload support"")"
59bee45b9712c759ea4d3dcc4eff1752f3a66558,890274c2dc4c,"(""powerpc/64s: Implement KUAP for Radix MMU"")"
810dbc69087b08fd53e1cdd6c709f385bc2921ad,922a8e9fb2e0,"(""RDMA: iWARP Connection Manager."")"
12e5eef0f4d8087ea7b559f6630be08ffea2d851,bdcf26bf9b3a,"(""rdma/siw: network and RDMA core interface"")"
78f34a16c28654cb47791257006f90d0948f2f0c,b389327df905,"(""RDMA/nldev: Allow counter manual mode configration through RDMA netlink"")"
a4e63bce1414df7ab6eb82ca9feb8494ce13e554,c571feca2dc9,"(""RDMA/odp: use mmu_notifier_get/put for 'struct ib_ucontext_per_mm'"")"
e38b55ea0443da35a50a3eb2079ad3612cf763b9,a060b5629ab0,"(""IB/core: generic RDMA READ/WRITE API"")"
de5ed007a03d71daaa505f5daa4d3666530c7090,5256edcb98a1,"(""RDMA/mlx5: Rework implicit ODP destroy"")"
190ecb190a9cd8c0599d8499b901e3c32e87966a,743210386c03,"(""cgroup: use cgrp->kn->id as the cgroup ID"")"
65ac74f1de3334852fb7d9b1b430fa5a06524276,7c1b058c8b5a3,"(""iommu/dma: Handle IOMMU API reserved regions"")"
3261227d136d83bcb4df4e9292385fb9e007fae7,a3f048b5424e,"(""dt: psci: Update DT bindings to support hierarchical PSCI states"")"
ac9686a936a194fd3d4b8797944bdaaecf0adfda,a3f048b5424e,"(""dt: psci: Update DT bindings to support hierarchical PSCI states"")"
8d62d9c4bc05b3d6731f3fa083eea6400871822c,baac82fe06db,"(""dt-bindings: arm: Convert arm,idle-state binding to DT schema"")"
31e43f31890ca6e909b27dcb539252b46aa465da,e51df6ce668a,"(""mmc: host: sdhci-pci: Add Genesys Logic GL975x support"")"
02fbabd5f4ed182d2c616e49309f5a3efd9ec671,0cdbf481e927,"(""regulator: Add support for stm32-vrefbuf"")"
1b79cfd99ff5127e6a143767b51694a527b3ea38,ff57c6513820,"(""drm: kirin: Fix for hikey620 display offset problem"")"
21eb93f432b1a785df193df1a56a59e9eb3a985f,fc5a251d0fd7ca90,(driver core: Add sync_state driver/bus callback)
169c0aa4bc17d37370f55188d9327b99d60fd9d7,058179e72e09,"(""drm/i915/gt: Replace hangcheck by heartbeats"")"
169c0aa4bc17d37370f55188d9327b99d60fd9d7,f33a8a51602c,"(""drm/i915: Merge wait_for_timelines with retire_request"")"
08f56f8f3799b2ed1c5ac7eed6d86a4926289655,15d0ace1f876,"(""drm/i915/perf: execute OA configuration from command stream"")"
df057c914a9c219ac8b8ed22caf7da2f80c1fe26,71ba41c9b1d9,"(""s390/pci: provide support for MIO instructions"")"
582b4e55403e053d8a48ff687a05174da9cc3fb0,1a42010cdc26,"(""s390/mm: convert to the generic get_user_pages_fast code"")"
41bae0caf5dc216c7b43712b8c2b6a0d63b4d655,0e4a459f56c3,"(""tracing: Remove unnecessary DEBUG_FS dependency"")"
1f8b39bc99a31759e97a0428a5c3f64802c1e61d,971fcd492cebf5,"(""usb: add runtime pm support for usb port device"")"
60e3f6e4ac5b0fda43dad01c32e09409ec710045,253e05724f9230,"(""USB: add a ""remove hardware"" sysfs attribute"")"
63d6d7ed475c53dc1cabdfedf63de1fd8dcd72ee,1208f9e1d758c9,"(""USB: hub: Fix the broken detection of USB3 device in SMSC hub"")"
f06947f275f1838586792c17b6ab70da82ed7b43,4d7201cda226,"(""usb: usb251xb: add vdd supply support"")"
96b4ea324ae92386db2b0c73ace597c80cde1ecb,a228890f9458,"(""phy: allwinner: add phy driver for USB3 PHY on Allwinner H6 SoC"")"
4bf2dd65135a2d7fe202f7c10d65b51bcf645ac6,7733f6c32e36,"(""usb: cdns3: Add Cadence USB3 DRD Driver"")"
8a7c47fb7285b23ca259c888016513d5566fa9e8,f616c3bda47e,"(""usb: cdns3: Fix dequeue implementation"")"
116ca924aea664141afa86a1425edc3fcda0d06f,5952dde72307,"(""cxgb4: set maximal number of default RSS queues"")"
43de81b0601df7d7988d3f5617ee0987df65c883,719655a14971,"(""net: phy: Replace phy driver features u32 with link_mode bitmap"")"
707518348ae7337db34bdeb544edf254f66e20f2,0b0f945f5458,"(""devlink: add a file documenting devlink regions"", 2020-01-10)"
88a637719a1570705c02cacb3297af164b1714e7,af308b94a2a4,"(""netfilter: nf_tables: add tunnel support"")"
9d6effb2f1523eb84516e44213c00f2fd9e6afff,1814096980bb,"(""netfilter: nft_payload: layer 4 checksum adjustment for pseudoheader fields"")"
c049b3450072b8e3998053490e025839fecfef31,12f7a505331e,"(""netfilter: add user-space connection tracking helper infrastructure"")"
2d285f26ecd072800a29c5b71e63437f21ef830a,3f0465a9ef02,"(""netfilter: nf_tables: dynamically allocate hooks per net_device in flowtables"")"
ee84f19cbbe9cf7cba2958acb03163fed3ecbb0f,1f4aace60b0e,"(""fs/seq_file.c: simplify seq_file iteration code ..."")"
db25517a550926f609c63054b12ea9ad515e1a10,1f4aace60b0e,"(""fs/seq_file.c: simplify seq_file iteration code ..."")"
bb71f846a0002239f7058c84f1496648ff4a5c20,1f4aace60b0e,"(""fs/seq_file.c: simplify seq_file iteration code ..."")"
dc15af8e9dbd039ebb06336597d2c491ef46ab74,1f4aace60b0e,"(""fs/seq_file.c: simplify seq_file iteration code ..."")"
8640f8dc6d657ebfb4e67c202ad32c5457858a13,0e27921816ad,"(""net: dsa: Use PHYLINK for the CPU/DSA ports"")"
617940123e0140521f3080d2befc2bf55bcda094,8308f3ff1753,"(""net/ipv6: Add support for specifying metric of connected routes"")"
20896ef137340e9426cf322606f764452f5eb960,7480ba4d7571,"(""drm/sun4i: Add support for DE2 VI planes"")"
169ca4b38932112e8b2ee8baef9cea44678625b3,c50519e6db4d,"(""drm/sun4i: Add basic support for DE3"")"
a4769905f0ae32cae4f096f646ab03b8b4794c74,60a3dcf96aa8,"(""drm/sun4i: Add DE2 definitions for YUV formats"")"
6ba3da446551f2150fadbf8c7788edcb977683d3,9e58095f9660,"(""NFC: netlink: Implement vendor command support"")"
88e706d5168b07df4792dbc3d1bc37b83e4bd74d,4d63adfe12dd,"(""NFC: Add NFC_CMD_DEACTIVATE_TARGET support"")"
361d23e41ca6e504033f7e66a03b95788377caae,5ce3f32b5264,"(""NFC: netlink: SE API implementation"")"
213320a67962ff6e7b83b704d55cbebc341426db,901271e0403a,"(""tipc: implement configuration of UDP media MTU"")"
669fcd7795900cd1880237cbbb57a7db66cb9ac8,b13033262d24,"(""team: introduce array options"")"
dd25cb272ccce4db67dc8509278229099e4f5e99,80f7c6683fe0,"(""team: add support for per-port options"")"
e13aaa0643da10006ec35715954e7f92a62899a5,4cfd5779bd6e,"(""taprio: Add support for txtime-assist mode"")"
7e6dc03eeb023e18427a373522f1d247b916a641,06eb395fa985,"(""pkt_sched: fq: better control of DDOS traffic"")"
b5ab1f1be6180a2e975eede18731804b5164a05d,bd1903b7c459,"(""net: openvswitch: add hash info to upcall"")"
31d9a1c524964bac77b7f9d0a1ac140dc6b57461,c09440f7dcb3,"(""macsec: introduce IEEE 802.1AE driver"")"
ab02ad660586b94f5d08912a3952b939cf4c4430,12a6075cabc0,"(""can: dev: add CAN interface termination API"")"
b60673c4c418bef7550d02faf53c34fbfeb366bf,90c049b2c6ae,"(""ieee802154: interface type to be added"")"
9322cd7c4af2ccc7fe7c5f01adb53f4f77949e92,2c21d11518b6,"(""net: add NL802154 interface for configuration of 802.15.4 devices"")"
4c16d64ea04056f1b1b324ab6916019f6a064114,e7030878fc84,"(""fib: Add fib rule match on tunnel id"")"
ff3b63b8c299b73ac599b120653b47e275407656,4e54795a27f5,"(""devlink: Add support for region snapshot read command"")"
8750939b6ad86abc3f53ec8a9683a1cded4a5654,e3b7ca18ad7b,"(""devlink: Add param set command"")"
44f2f882909fedfc3a56e4b90026910456019743,c0b4e3ab0c76,"(""adt7462: new hwmon driver"")"
b5c0951860ba98cfe1936b5c0739450875d51451,02213cec64bb,"(""perf maps: Mark module DSOs with kernel type"")"
f0fe2c0f050d31babcad7d65f1d550d462a40064,3ad20fe393b3,"(""binder: implement binderfs"")"
f0fe2c0f050d31babcad7d65f1d550d462a40064,2669b8b0c798,"(""binder: prevent UAF for binderfs devices"")"
f0fe2c0f050d31babcad7d65f1d550d462a40064,03e2e07e3814,"(""binder: Make transaction_log available in binderfs"")"
d718fdc3e752ba51ddb2b5554d3db98a09355cc2,c44b4c6ab80e,"(""KVM: emulate: clean up initializations in init_decode_cache"")"
342993f96ab24d5864ab1216f46c0b199c2baf8e,c44b4c6ab80e,"(""KVM: emulate: clean up initializations in init_decode_cache"")"
342993f96ab24d5864ab1216f46c0b199c2baf8e,07721feee46b,"(""KVM: nVMX: Don't emulate instructions in guest mode"")"
974f51e8633f0f3f33e8f86bbb5ae66758aa63c7,4aa9c692e052,"(""bdi: separate out congested state into a separate struct"")"
8c867387160e89c9ffd12459f38e56844312a7a7,4b36daf9ada3,"(""arm64: dts: agilex: Add initial support for Intel's Agilex SoCFPGA"")"
e7a04894c766daa4248cb736efee93550f2d5872,1e25a2e3ca0d,"(""btrfs: don't assume ordered sums to be 4 bytes"")"
613cea5935e83cb5a7d182ee3f98d54620e102e2,53e0c72d98ba,"(""ASoC: SOF: Add support for IPC IO between DSP and Host"")"
3791163602f7140011a8dc1691cfe6ec0cb1ef07,05309830e1f8,"(""interconnect: Add a name to struct icc_path"")"
2669b8b0c798fbe1a31d49e07aa33233d469ad9b,3ad20fe393b3,"(""binder: implement binderfs"")"
2669b8b0c798fbe1a31d49e07aa33233d469ad9b,03e2e07e3814,"(""binder: Make transaction_log available in binderfs"")"
04d6067f1f19e70a418f92fa3170cf7fe53b7fdf,f25a49ab8ab9,"(""drm/i915/gvt: Use vgpu_lock to protect per vgpu access"")"
ab4562f4dd92c455f6b313717af5e7d72a55d7b4,3d735471d066,"(""dt-bindings: arm: Document Armadeus SoM and Dev boards devicetree binding"")"
1bba60808404b873defa0f3560497eb2e8fe86b8,0e4a459f56c3,"(""tracing: Remove unnecessary DEBUG_FS dependency"")"
08090744f2dbba6b10d38fb17443c81f66798ca0,db6903010aa5,"(""iommu/io-pgtable-arm: Prepare for TTBR1 usage"")"
77a1bce84bba01f3f143d77127b72e872b573795,3871794642579,"(""VT-d: Changes to support KVM"")"
aaca21007ba14005feca74a079888c49a9b6f6ac,1e9e2622a149,"(""KVM: VMX: FIXED+PHYSICAL mode single target IPI fastpath"", 2019-11-21)"
9a11997e757bcf716c1b199ea7bd1abbadc4b357,aaec7c03de,(KVM: x86: avoid useless copy of cpufreq policy)
f3a60268f5cec7dae0e9713f5fc65aecc3734c09,68ca0fd272da,"(""selftest/lkdtm: Don't pollute 'git status'"")"
817a68a6584aa08e323c64283fec5ded7be84759,7724105686e7,"(""IB/hfi1: add driver files"")"
51bddd4501bc414b8b1e8f4d096b4a5304068169,0fd85869c2a9,"(""spi/bcm63xx-hsspi: keep pll clk enabled"")"
9abd515a6e4a5c58c6eb4d04110430325eb5f5ac,f88f42f853a8,"(""arm64: context: Free up kernel ASIDs if KPTI is not in use"")"
f4aaa44e8b20f7e0d4ea68d3bca4968b6ae5aaff,3d81d589d6e3,"(""drm/i915: Test exhaustion of the mmap space"")"
0b1570b7ffe68dfefa07cb092a0723f898bb8184,9ddc8ec027a3,"(""drm/i915: Eliminate the trylock for awaiting an earlier request"")"
0b1570b7ffe68dfefa07cb092a0723f898bb8184,6a79d848403d,"(""drm/i915: Lock signaler timeline while navigating"")"
eddf309a8ed42eb3312b17a6934686b018189cd3,ff690b2111ba,"(""drm/i915/tgl: Implement Wa_1604555607"")"
4c116e1ae43955a0a38555dfd4d136a222a8996b,3fa01d642fa7,"(""drm/i915/tgl: Program BW_BUDDY registers during display init"")"
c725161924f9a5872a3e53b73345a6026a5c170e,4cb4585e5a7f,"(""drm/i915/icl: initialize MBus during display init"")"
33e059a2e4df454359f642f2235af39de9d3e914,60c6a14b489b,"(""drm/i915/display: Force the state compute phase once to enable PSR"")"
22630e28f9c2b55abd217869cc0696def89f2284,d4f1420d3656,"(""bnxt_en: Convert error code in firmware message response to standard code."")"
a9b952d267e59a3b405e644930f46d252cea7122,c0c050c58d84,"(""bnxt_en: New Broadcom ethernet driver."")"
249bc9744e165abe74ae326f43e9d70bad54c3b7,49644e68f472,"(""net: phy: add callback for custom interrupt handler to struct phy_driver"")"
86f7e90ce840aa1db407d3ea6e9b3a52b2ce923c,07721feee46b,"(""KVM: nVMX: Don't emulate instructions in guest mode"")"
146033562e7e5d1c9aae9653986806664995f1d5,adc52bf7ef16,"(""arm64: dts: meson: fix mmc v2 chips max frequencies"")"
52c0d4e306ca0261a896f5e2ad823112195b7f4b,a68578c20a96,"(""net: dsa: Make deferred_xmit private to sja1105"")"
07758eb9ff52794fba15d03aa88d92dbd1b7d125,8308f3ff1753,"(""net/ipv6: Add support for specifying metric of connected routes"")"
